首创鸿恩中心,1室0厅,44.6平米,西南,其他,中楼层(共43层)2015年建塔楼,大石坝,40,9081,
国兴北岸江山西区,4室2厅,198平米,南,毛坯,有电梯,中楼层(共33层)2014年建塔楼,北滨路,24,12122,
金科十年城东区,4室2厅,109平米,南,精装,有电梯,低楼层(共10层)2008年建塔楼,石马河,12,11010,
首创鸿恩国际生活区三期,3室2厅,135平米,东南,毛坯,有电梯,低楼层(共6层)2012年建板楼,大石坝,20,14815,
诚投天邻风景,3室2厅,160平米,东,精装,中楼层(共32层)2008年建塔楼,石子山,13,8250,
保利江上明珠一期,4室2厅,149平米,南,其他,无电梯,中楼层(共5层)2010年建板楼,观音桥,17,11410,
金科十年城西区,2室2厅,75平米,南 北,其他,中楼层(共11层)2011年建塔楼,石马河,86,11467,
凤凰湾驭府,3室2厅,161平米,东南,其他,有电梯,中楼层(共18层)板楼,石马河,13,8510,
鹏润蓝海C区,2室2厅,91.24平米,南,简装,有电梯,低楼层(共30层)2006年建塔楼,观音桥,82,8988,
保利山庄,联排别墅,5室2厅,320平米,南,其他,3层2012年建,观音桥,65,20313,
寰宇天下,3室2厅,153平米,东北,精装,低楼层(共45层)2016年建塔楼,江北嘴,29,19282,
首创鸿恩国际生活区,2室2厅,75.1平米,南,精装,有电梯,中楼层(共33层)2012年建板楼,大石坝,90,11985,
佳居花园A区,4室2厅,162平米,北,毛坯,有电梯,中楼层(共30层)2005年建塔楼,石子山,11,6976,
鹏润蓝海A区,3室2厅,79平米,南,简装,有电梯,中楼层(共26层)2008年建塔楼,观音桥,83,10507,
金科十年城东区,2室2厅,86平米,西北,精装,有电梯,低楼层(共33层)2008年建塔楼,石马河,96,11163,
中海紫御江山,2室2厅,83.83平米,北,其他,有电梯,低楼层(共33层)2015年建塔楼,江北嘴,12,15269,
万科御澜道,4室2厅,168平米,东,其他,中楼层(共45层)2016年建塔楼,江北嘴,21,12798,
保利观澜,4室2厅,139.01平米,南 北,其他,有电梯,低楼层(共32层)2016年建板塔结合,海尔路,20,14388,
聚金花园,3室2厅,133平米,东,毛坯,有电梯,高楼层(共33层)2006年建塔楼,观音桥,89,6692,
融景城郦苑,3室2厅,151.47平米,北,其他,有电梯,高楼层(共45层)2009年建塔楼,五里店,17,11224,
融景城锦峰,4室2厅,145平米,南,其他,有电梯,高楼层(共40层)2009年建塔楼,五里店,18,12828,
海悦蓝庭,4室2厅,105平米,东南,其他,低楼层(共18层)板楼,石马河,13,12667,
鲁能星城九街区B区,车位,30平米,南,2009年建板塔结合,龙头寺,12,4167,
首创鸿恩中心,1室0厅,45平米,东 南,其他,低楼层(共43层)2015年建塔楼,大石坝,46,10223,
首创鸿恩国际生活区三期,3室2厅,125平米,东,简装,有电梯,低楼层(共32层)2012年建板楼,大石坝,11,9280,
首创鸿恩国际生活区三期,2室2厅,81.93平米,东北,其他,有电梯,高楼层(共32层)2014年建板楼,大石坝,10,12328,
中海紫御江山,2室2厅,83.83平米,北,其他,有电梯,低楼层(共33层)2015年建塔楼,江北嘴,12,15269,
万科御澜道,4室2厅,168平米,东,其他,中楼层(共45层)2016年建塔楼,江北嘴,21,12798,
保利观澜,4室2厅,139.01平米,南 北,其他,有电梯,低楼层(共32层)2016年建板塔结合,海尔路,20,14388,
建工北城乐章,2室2厅,84平米,南,其他,高楼层(共33层),观音桥,10,11905,
保利江上明珠五期,3室2厅,101平米,东南,精装,有电梯,高楼层(共26层)2014年建塔楼,观音桥,14,14357,
嘉凯城北麓官邸,联排别墅,6室3厅,434.16平米,东,其他,3层2013年建,观音桥,90,20730,
鲁能星城12街区,2室2厅,86平米,北,其他,有电梯,高楼层(共32层)2010年建塔楼,龙头寺,88,10233,
鲁能星城12街区,2室2厅,85.89平米,南,其他,有电梯,低楼层(共32层)2010年建塔楼,龙头寺,12,14554,
聚信广场,1室0厅,44.13平米,东南,其他,有电梯,高楼层(共28层)2008年建塔楼,花卉园,41,9291,
鲁能星城九街区A区,车位,28.98平米,北,2009年建板塔结合,龙头寺,10,3451,
首创鸿恩国际生活区,2室2厅,77.54平米,西北,简装,有电梯,中楼层(共33层)2012年建板楼,大石坝,72,9286,
北国风光,2室2厅,87.31平米,南,其他,有电梯,地下室(共28层)2008年建塔楼,北滨路,74,8476,
石油龙脊小区,3室2厅,106平米,北,其他,中楼层(共8层)2001年建板楼,花卉园,61,5755,
祥福小景,2室1厅,65.21平米,东南,其他,中楼层(共14层)2006年建塔楼,花卉园,46,7055,
海语江山,1室1厅,51平米,东,其他,高楼层(共32层)塔楼,海尔路,50,9804,
光宇阳光海岸,3室2厅,120平米,东,其他,高楼层(共19层)2004年建塔楼,观音桥,11,9167,
鸿恩怡园,3室2厅,98平米,南,其他,低楼层(共6层)2009年建板楼,观音桥,60,6123,
科苑小区,3室2厅,124.08平米,南,其他,中楼层(共33层),大石坝,68,5481,
思缘逸家,1室1厅,41平米,东,其他,有电梯,高楼层(共29层)2009年建塔楼,花卉园,39,9513,
悠哉悠宅,2室2厅,74平米,南,其他,中楼层(共29层)2012年建塔楼,南桥寺,77,10406,
东海岸,2室2厅,89.5平米,东,其他,有电梯,高楼层(共17层)2010年建塔楼,大石坝,66,7375,
庆业九寨印象,3室2厅,105平米,南 北,其他,有电梯,中楼层(共34层)2014年建塔楼,龙头寺,12,11905,
前卫江畔,3室2厅,117平米,东南,精装,中楼层(共32层),大石坝,86,7351,
煌华晶萃城,1室0厅,28平米,东,精装,低楼层(共35层)2016年建塔楼,观音桥,33,11786,
保利江上明珠五期,3室2厅,101平米,东南,简装,有电梯,低楼层(共30层)2014年建塔楼,观音桥,88,8713,
保利江上明珠一期,5室2厅,265.47平米,南 西南,其他,无电梯,低楼层(共5层)2010年建板楼,观音桥,35,13185,
华润中央公园,5室3厅,129平米,西南,精装,有电梯,高楼层(共24层)2010年建塔楼,大石坝,24,19225,
佳居花园A区,3室2厅,140平米,东,精装,有电梯,高楼层(共27层)2005年建塔楼,石子山,10,7500,
龙湖春森彼岸,4室2厅,175平米,南,毛坯,有电梯,中楼层(共9层)2008年建板塔结合,北滨路,26,15143,
龙湖源著北区,4室2厅,174平米,南 北,其他,有电梯,低楼层(共8层)2011年建塔楼,石子山,35,20403,
首创鸿恩中心,1室1厅,50.09平米,北,毛坯,低楼层(共43层)2015年建塔楼,大石坝,46,9184,
欧鹏花园,2室2厅,84平米,南,其他,有电梯,高楼层(共9层)1998年建板楼,花卉园,56,6667,
东原D7四期,2室1厅,82.33平米,东南,简装,有电梯,高楼层(共33层)2013年建塔楼,大石坝,88,10689,
海悦蓝庭,3室2厅,110平米,东南,其他,高楼层(共18层)板楼,石马河,11,10728,
万科悦湾,2室1厅,76平米,南,其他,有电梯,中楼层(共14层)2015年建塔楼,石马河,85,11185,
国奥村,3室2厅,99平米,东,其他,有电梯,高楼层(共33层)2014年建塔楼,石马河,86,8687,
东海岸,3室2厅,100平米,东南,其他,有电梯,低楼层(共28层)2010年建塔楼,大石坝,85,8500,
华润中央公园,3室2厅,127.95平米,南,毛坯,中楼层(共8层)2016年建板楼,大石坝,12,9770,
天维世纪阳光,1室0厅,41平米,北,简装,有电梯,中楼层(共29层)2006年建塔楼,五里店,34,8293,
大庆村石油小区,3室2厅,135平米,南 北,精装,有电梯,低楼层(共27层)1996年建塔楼,花卉园,11,8223,
寰宇天下,3室2厅,210.98平米,西南,精装,高楼层(共47层)2016年建塔楼,江北嘴,36,17064,
国兴北岸江山西区,2室2厅,101平米,东,毛坯,有电梯,高楼层(共33层)2014年建塔楼,北滨路,96,9505,
金科十年城洋房,4室2厅,137平米,南,毛坯,无电梯,中楼层(共6层)2008年建板楼,石马河,15,11314,
东原D8公馆,1室0厅,33平米,南,精装,有电梯,中楼层(共32层)2015年建板塔结合,大石坝,38,11516,
俊豪名居,1室2厅,65平米,南,简装,有电梯,高楼层(共30层)2007年建塔楼,观音桥,64,9847,
东原D7四期,3室2厅,101.77平米,南,简装,有电梯,中楼层(共33层)2013年建塔楼,大石坝,10,10318,
金融城25小时,3室2厅,100平米,南,精装,高楼层(共29层),五里店,12,12000,
万丰二村,2室1厅,90.2平米,南,简装,低楼层(共23层)2007年建塔楼,五里店,56,6209,
龙湖春森彼岸,4室2厅,162平米,南,简装,有电梯,低楼层(共39层)2008年建塔楼,北滨路,14,9136,
华立天地豪园,5室4厅,256平米,南,其他,低楼层(共3层),观音桥,28,10938,
中海北滨1号别墅,6室2厅,333.86平米,南,其他,低楼层(共2层),大石坝,60,17972,
中海北滨1号别墅,5室2厅,302.86平米,南,其他,低楼层(共2层),大石坝,40,13208,
保利江上明珠四期,3室2厅,130平米,南,其他,有电梯,低楼层(共17层)2011年建塔楼,观音桥,11,8462,
保利江上明珠一期,3室2厅,148.91平米,南,其他,无电梯,中楼层(共5层)2010年建板楼,观音桥,18,12491,
燃气大厦,4室2厅,157.26平米,南,其他,低楼层(共32层),观音桥,13,8331,
御景天成,4室3厅,148.24平米,南,其他,有电梯,高楼层(共33层)2008年建塔楼,黄泥磅,15,10119,
保利江上明珠,1室1厅,55平米,南,其他,有电梯,中楼层(共13层)2017年建塔楼,观音桥,60,10910,
保利江上明珠,1室1厅,60.5平米,东北,其他,有电梯,中楼层(共13层)2017年建塔楼,观音桥,60,9918,
鲁能星城11城区,3室2厅,130平米,东,精装,有电梯,低楼层(共32层)2008年建板塔结合,龙头寺,18,13847,
中凯翠海朗园,3室2厅,144.2平米,西北,其他,有电梯,高楼层(共32层)2009年建塔楼,观音桥,15,10403,
茂业大厦,1室1厅,48.5平米,东南,简装,中楼层(共36层),观音桥,70,14433,
华润中央公园,2室2厅,102.5平米,南,精装,有电梯,低楼层(共33层)2012年建塔楼,大石坝,10,10342,
融景城郦苑,3室2厅,152平米,北,毛坯,有电梯,低楼层(共49层)2009年建塔楼,五里店,15,10198,
国奥村时光漫,3室2厅,124平米,东南,其他,有电梯,高楼层(共18层)2016年建塔楼,石马河,90,7259,
花卉西二路,6室2厅,207平米,东南,其他,低楼层(共9层)1996年建板楼,花卉园,13,6281,
保利山庄,独栋别墅,5室3厅,358平米,南,其他,3层2012年建,观音桥,63,17598,
御景天成,3室2厅,121平米,东南 西北,其他,有电梯,低楼层(共33层)2008年建塔楼,黄泥磅,13,10744,
龙湖源著南区,2室2厅,87平米,东南,其他,有电梯,中楼层(共34层)2012年建塔楼,石子山,12,13794,
万科悦湾,3室2厅,95平米,西南,简装,有电梯,低楼层(共12层)2014年建塔楼,石马河,87,9158,
国兴北岸江山西区,4室2厅,152平米,南,其他,有电梯,高楼层(共33层)2014年建塔楼,北滨路,19,13027,
鲁能星城12街区,2室2厅,81.99平米,北,其他,有电梯,高楼层(共33层)2010年建塔楼,龙头寺,85,10368,
首创鸿恩国际生活区,2室2厅,79.84平米,东,精装,有电梯,高楼层(共28层)2012年建板楼,大石坝,90,11273,
北岸新洲,3室2厅,128平米,北,其他,有电梯,中楼层(共11层)2008年建塔楼,北环,90,7032,
恋恋上层,2室2厅,78平米,南,精装,有电梯,高楼层(共30层)2011年建塔楼,大石坝,75,9616,
大帝花园,3室2厅,97.89平米,南,简装,低楼层(共18层)2001年建塔楼,黄泥磅,70,7151,
重百小区,6室3厅,272平米,南,其他,高楼层(共4层)2000年建板楼,黄泥磅,16,6067,
龙湖春森彼岸,4室2厅,155.55平米,南,精装,有电梯,高楼层(共11层)2008年建板塔结合,北滨路,26,16715,
国奥村时光漫,3室2厅,84.77平米,北,毛坯,有电梯,低楼层(共18层)2016年建塔楼,石马河,65,7668,
御龙天峰,4室2厅,161平米,南,简装,中楼层(共16层)板楼,北滨路,31,19255,
凯文阳光,1室1厅,44.38平米,西,简装,有电梯,低楼层(共30层)2010年建塔楼,北滨路,43,9690,
旭阳朗晴广场,2室1厅,86平米,南,毛坯,有电梯,低楼层(共45层)2009年建塔楼,观音桥,85,9884,
俊豪名居,3室1厅,146平米,东南,简装,有电梯,高楼层(共30层)2007年建塔楼,观音桥,12,8631,
远银大厦,1室1厅,54平米,北,简装,有电梯,高楼层(共24层)2003年建塔楼,五里店,39,7223,
东方明珠,3室2厅,76平米,南,精装,中楼层(共19层)2008年建板楼,大石坝,92,12106,
寰宇天下观澜苑A区,4室2厅,249平米,东南,精装,有电梯,中楼层(共31层)2013年建塔楼,江北嘴,68,27310,
寰宇天下观澜苑B区,4室2厅,228平米,东南,精装,有电梯,低楼层(共26层)2013年建板楼,江北嘴,61,26755,
首创鸿恩中心,1室0厅,45平米,西,毛坯,中楼层(共43层)2015年建塔楼,大石坝,39,8667,
龙湖源著南区,3室2厅,89.38平米,西北,精装,有电梯,低楼层(共34层)2012年建塔楼,石子山,14,16559,
寰宇天下,3室2厅,176平米,东南,精装,低楼层(共47层)2016年建塔楼,江北嘴,33,19035,
爱丁堡,3室2厅,194.7平米,南,精装,有电梯,高楼层(共13层)2002年建塔楼,花卉园,13,6677,
华润中央公园,3室2厅,107平米,南,精装,有电梯,中楼层(共33层)2013年建塔楼,大石坝,10,9346,
华润中央公园,4室2厅,149.86平米,南,精装,有电梯,高楼层(共33层)2013年建塔楼,大石坝,21,14014,
珠江太阳城A区,2室2厅,103平米,西北,精装,有电梯,高楼层(共32层)2009年建塔楼,北滨路,14,14272,
鲁能星城12街区,3室2厅,145.65平米,南,精装,有电梯,中楼层(共30层)2010年建塔楼,龙头寺,18,12908,
鲁能星城12街区,3室2厅,118.52平米,南,精装,有电梯,高楼层(共32层)2010年建塔楼,龙头寺,12,10885,
庆业九寨印象,3室2厅,105平米,西,精装,有电梯,低楼层(共34层)2014年建塔楼,龙头寺,10,10000,
首创鸿恩国际生活区,3室2厅,126平米,南,精装,有电梯,高楼层(共6层)2012年建板楼,大石坝,19,15556,
诚投天邻风景,3室2厅,123.99平米,南,精装,有电梯,低楼层(共32层)2008年建塔楼,石子山,88,7098,
光华观府国际,4室1厅,101平米,南,精装,有电梯,高楼层(共34层)2011年建塔楼,观音桥,15,15347,
东海岸,2室2厅,89平米,南,精装,有电梯,中楼层(共17层)2010年建塔楼,大石坝,85,9551,
鹏润蓝海C区,3室2厅,108.08平米,东南,毛坯,有电梯,高楼层(共32层)2006年建塔楼,观音桥,97,8975,
半山华府,2室2厅,81平米,南,毛坯,有电梯,低楼层(共31层)2012年建塔楼,观音桥,90,11112,
龙湖春森彼岸,4室2厅,176平米,南 西南,毛坯,有电梯,中楼层(共34层)2010年建塔楼,北滨路,29,16478,
龙湖春森彼岸,4室2厅,172平米,西南,毛坯,有电梯,中楼层(共34层)2010年建塔楼,北滨路,26,15117,
龙湖春森彼岸,3室2厅,198平米,南,精装,有电梯,低楼层(共14层)2010年建板塔结合,北滨路,48,24243,
凤凰湾驭峰,2室2厅,80.61平米,南,其他,中楼层(共18层)塔楼,石马河,70,8684,
融景城郦苑,3室2厅,151.35平米,北,其他,有电梯,低楼层(共40层)2009年建塔楼,五里店,16,10572,
东原D7四期,2室2厅,86平米,东北,简装,有电梯,低楼层(共33层)2013年建塔楼,大石坝,96,11163,
金科十年城洋房,4室2厅,173平米,南 北,其他,无电梯,高楼层(共5层)2008年建板楼,石马河,26,15029,
龙湖源著南区,5室2厅,298平米,南,毛坯,有电梯,低楼层(共7层)2012年建板楼,石子山,30,10068,
北岸新洲,2室2厅,108平米,南,精装,有电梯,低楼层(共27层)2008年建塔楼,北环,86,7963,
龙湖源著北区,4室2厅,184.91平米,南,毛坯,有电梯,低楼层(共8层)2011年建塔楼,石子山,32,17306,
凤凰湾驭城,1室2厅,59.95平米,西北,毛坯,有电梯,中楼层(共18层)塔楼,石马河,52,8674,
华立天地豪园,4室3厅,238平米,南 北,其他,低楼层(共3层),观音桥,35,14706,
华润中央公园,4室2厅,154平米,南,其他,有电梯,中楼层(共8层)2016年建板楼,大石坝,17,11364,
东原D7一期,1室1厅,60平米,西南,其他,有电梯,低楼层(共43层)2011年建塔楼,大石坝,72,12000,
中海北滨1号别墅,6室2厅,324.88平米,东南,其他,低楼层(共2层),大石坝,45,13852,
中海北滨1号别墅,6室2厅,346.16平米,东南,其他,低楼层(共2层),大石坝,52,15022,
中海北滨1号别墅,5室2厅,320平米,南,其他,低楼层(共2层),大石坝,60,18750,
金科十年城洋房,4室2厅,173平米,南 北,其他,无电梯,高楼层(共5层)2008年建板楼,石马河,19,10983,
万科悦湾,3室2厅,165平米,南,其他,高楼层(共6层)2014年建板楼,石马河,26,15758,
当代城,1室1厅,55平米,西,其他,有电梯,高楼层(共29层)2008年建塔楼,冉家坝,48,8728,
龙湖源著北区,4室2厅,181.99平米,南,毛坯,有电梯,低楼层(共8层)2011年建塔楼,石子山,28,15386,
龙湖源著北区,1室0厅,47平米,东,毛坯,有电梯,低楼层(共3层)2015年建板楼,石子山,12,25532,
金科十年城东区,车位,12平米,南,2008年建塔楼,石马河,13,10834,
富悦阳光,1室1厅,45平米,南,其他,有电梯,高楼层(共32层)2007年建塔楼,花卉园,48,10667,
北辰名都,2室2厅,110平米,东南,其他,高楼层(共30层),观音桥,10,9091,
融景城锦峰,2室2厅,113.62平米,南,毛坯,有电梯,高楼层(共40层)2009年建塔楼,五里店,13,12146,
鲁能星城12街区,3室2厅,95平米,南,其他,有电梯,低楼层(共32层)2010年建塔楼,龙头寺,11,12422,
鲁能巴蜀中学教师楼,3室2厅,125平米,东南,精装,有电梯,高楼层(共34层)2008年建塔楼,龙头寺,10,8640,
聚信广场,2室1厅,61平米,南,其他,有电梯,中楼层(共33层)2008年建塔楼,花卉园,61,10000,
首创鸿恩国际生活区,4室2厅,179平米,西南,其他,有电梯,低楼层(共6层)2012年建板楼,大石坝,23,13017,
龙湖大城小院,5室2厅,260平米,西南,其他,低楼层(共7层)2007年建板楼,冉家坝,28,11077,
香草天空,1室1厅,58平米,南,精装,有电梯,高楼层(共26层)2008年建塔楼,南桥寺,50,8621,
东和城,3室1厅,110.17平米,东南,精装,有电梯,中楼层(共30层)2008年建塔楼,观音桥,13,12436,
金科十年城西区,3室2厅,102平米,东,精装,有电梯,高楼层(共33层)2011年建塔楼,石马河,13,13236,
保利江上明珠A2组团,3室2厅,156平米,南,毛坯,中楼层(共5层)板楼,观音桥,19,12180,
保利山庄,5室2厅,193平米,南 北,其他,低楼层(共6层)2016年建板楼,观音桥,21,10881,
科苑小区,3室2厅,126平米,东南,其他,中楼层(共33层),大石坝,66,5239,
蚂蝗梁云鼎阳光18号,2室1厅,81平米,南,其他,高楼层(共23层),观音桥,66,8149,
中海北滨1号,4室4厅,250平米,南,精装,高楼层(共11层),大石坝,25,10000,
东方明珠,3室2厅,48平米,东,精装,中楼层(共19层)板楼,大石坝,62,12917,
流星花园,5室2厅,246平米,东南,简装,高楼层(共12层)2002年建,黄泥磅,18,7318,
东原D7一期,2室2厅,84平米,南,其他,中楼层(共43层)2011年建塔楼,大石坝,93,11072,
首创鸿恩国际生活区三期,3室2厅,105平米,西,简装,有电梯,低楼层(共32层)2014年建板楼,大石坝,10,9524,
金科十年城东区,车位,12平米,南 北,2008年建塔楼,石马河,12,10000,
渝能明日城市,1室0厅,47平米,东,其他,有电梯,低楼层(共32层)2007年建板楼,五里店,45,9575,
金科廊桥水岸,4室2厅,145平米,北,其他,中楼层(共30层)2008年建板塔结合,海尔路,13,9518,
鲁能星城11城区,2室2厅,97.49平米,北,精装,有电梯,高楼层(共32层)2008年建板塔结合,龙头寺,10,10771,
馨悦苑,4室2厅,163.75平米,西南,精装,低楼层(共33层),五里店,14,8550,
首创鸿恩国际生活区,3室2厅,118平米,南,其他,有电梯,低楼层(共33层)2012年建板楼,大石坝,12,10678,
融创紫枫郡,3室2厅,124.84平米,南,毛坯,高楼层(共33层)2010年建塔楼,汽博中心,11,9212,
中渝爱都会,2室2厅,84.09平米,东南,精装,有电梯,中楼层(共28层)2008年建塔楼,龙头寺,98,11655,
复地别院,联排别墅,5室2厅,168.69平米,东,毛坯,5层2012年建,鸳鸯,18,11027,
金科公园王府,4室2厅,158平米,南,毛坯,有电梯,中楼层(共33层)2013年建板塔结合,龙头寺,21,13608,
复地院立方,4室3厅,192.2平米,东南,毛坯,无电梯,高楼层(共5层)2009年建板楼,鸳鸯,18,9366,
奥林匹克花园新亚洲,3室2厅,93平米,西南,精装,有电梯,低楼层(共33层)2008年建板楼,汽博中心,11,12689,
春城斓山,3室2厅,143.85平米,西北,毛坯,有电梯,低楼层(共24层)2009年建板楼,人和,10,7300,
保利高尔夫华庭,4室2厅,200.08平米,东北,毛坯,有电梯,高楼层(共32层)2011年建板楼,汽博中心,16,8397,
北城国际中心,2室2厅,87.67平米,南,其他,有电梯,高楼层(共33层)2009年建塔楼,龙溪,99,11293,
绿地翠谷四期勃朗廷,4室2厅,142.45平米,西北,精装,有电梯,高楼层(共27层)2010年建塔楼,汽博中心,12,8565,
逸翠庄园三期,联排别墅,4室2厅,196平米,西北,毛坯,3层2013年建,汽博中心,16,8419,
复地上城,4室2厅,154.61平米,东北,其他,有电梯,中楼层(共26层)2007年建板塔结合,鸳鸯,14,9573,
万科城,3室2厅,100.24平米,东南,精装,有电梯,高楼层(共33层)2014年建塔楼,照母山,10,10276,
华夏城二区,3室2厅,138平米,南,毛坯,有电梯,低楼层(共28层)2012年建板塔结合,人和,88,6377,
劲力五星城,4室2厅,138平米,西,精装,有电梯,中楼层(共31层)2007年建塔楼,北环,15,11015,
保利高尔夫公馆,4室2厅,164.75平米,东北,精装,有电梯,低楼层(共11层)2009年建板楼,汽博中心,15,9469,
金龙路,2室2厅,72.43平米,南,其他,中楼层(共8层)板楼,松树桥,53,7318,
春城斓山,4室2厅,125平米,南,精装,有电梯,低楼层(共23层)2009年建板楼,人和,11,8800,
奥林匹克花园新亚洲,3室2厅,111平米,西南,精装,有电梯,高楼层(共24层)2008年建板塔结合,汽博中心,12,11082,
象屿两江公元,4室2厅,140平米,南 北,精装,有电梯,高楼层(共26层)2012年建板塔结合,照母山,15,10929,
协信春山台,3室2厅,141.64平米,南,毛坯,低楼层(共7层)2015年建板楼,照母山,14,10238,
龙湖江与城A区,3室2厅,143平米,南,毛坯,有电梯,中楼层(共4层)2008年建板楼,大竹林,16,11749,
保利高尔夫公馆,3室2厅,175.11平米,南,精装,有电梯,中楼层(共18层)2009年建板楼,汽博中心,16,9423,
绿地翠谷三期,联排别墅,4室3厅,386平米,南,毛坯,3层2007年建,汽博中心,33,8550,
天江鼎城博园,3室2厅,115.29平米,东南,毛坯,有电梯,低楼层(共18层)2008年建板楼,龙头寺,11,10322,
大众尚岭花园,3室2厅,120.19平米,东,毛坯,有电梯,低楼层(共33层)2009年建塔楼,汽博中心,85,7073,
逸翠庄园一期,叠拼别墅,3室2厅,104平米,南,毛坯,下叠(共3层)2011年建,汽博中心,95,9135,
北城国际中心,2室1厅,56平米,北,精装,有电梯,低楼层(共33层)2009年建塔楼,龙溪,60,10715,
融创御锦,4室2厅,180.13平米,东,精装,有电梯,低楼层(共33层)2012年建板塔结合,汽博中心,22,12214,
海洲国际公寓,2室2厅,63平米,南,毛坯,有电梯,中楼层(共22层)2010年建塔楼,人和,49,7778,
鲁能星城四街区,3室2厅,123.43平米,南,精装,有电梯,低楼层(共18层)2004年建板楼,龙头寺,18,14584,
融科城阳光带,2室1厅,72平米,东,精装,有电梯,低楼层(共11层)2007年建塔楼,鸳鸯,58,8056,
叠彩城,4室2厅,119.94平米,南 北,精装,有电梯,低楼层(共11层)2007年建塔楼,汽博中心,12,10422,
天骄俊园,3室2厅,127平米,东南,其他,有电梯,低楼层(共18层)1999年建塔楼,黄泥磅,11,9056,
爱加西西里,3室2厅,128.38平米,南,其他,有电梯,低楼层(共21层)2011年建塔楼,汽博中心,12,9737,
金城银樽,2室2厅,45平米,南,精装,有电梯,高楼层(共20层)2005年建塔楼,鸳鸯,52,11556,
尚源印象,2室2厅,88.26平米,南,其他,高楼层(共18层)2007年建塔楼,北环,10,11897,
逸翠庄园一期,联排别墅,5室2厅,202.34平米,南,毛坯,3层2011年建,汽博中心,17,8402,
万科城,2室2厅,86.49平米,东南,简装,有电梯,高楼层(共33层)2014年建塔楼,照母山,79,9135,
恒大华府,4室2厅,339.91平米,南,毛坯,有电梯,中楼层(共4层)2010年建板楼,人和,43,12651,
黄山大道东,1室1厅,62.13平米,西,简装,有电梯,中楼层(共32层)2010年建塔楼,人和,53,8531,
保利高尔夫公馆,3室2厅,175.11平米,东北,其他,有电梯,高楼层(共18层)2009年建板楼,汽博中心,14,7995,
金山名都,2室2厅,95.29平米,东南,其他,低楼层(共11层)2007年建板楼,汽博中心,92,9655,
奥林匹克花园雅典海岸,3室2厅,139平米,东北,毛坯,无电梯,中楼层(共6层)2006年建板楼,汽博中心,14,10216,
复地城就,2室2厅,82.61平米,东南,其他,有电梯,中楼层(共27层)2009年建塔楼,鸳鸯,88,10653,
棕榈泉三期,3室2厅,182.7平米,西南,精装,有电梯,低楼层(共11层)2006年建塔楼,人和,30,16421,
叠彩城,3室2厅,101平米,西北,毛坯,有电梯,低楼层(共33层)2007年建塔楼,汽博中心,88,8713,
奥林匹克花园红城,3室2厅,101平米,南,精装,有电梯,中楼层(共33层)2009年建塔楼,汽博中心,10,10000,
奥林匹克花园十五期,1室2厅,83.42平米,南,毛坯,有电梯,高楼层(共16层)2013年建塔楼,汽博中心,98,11748,
中渝山顶道国宾城,3室2厅,147.03平米,南,精装,有电梯,中楼层(共32层)2013年建板塔结合,嘉州,21,14827,
华宇上院,4室2厅,145平米,西南,毛坯,有电梯,中楼层(共9层)2014年建板楼,照母山,15,10690,
保利高尔夫公馆,5室2厅,240.02平米,南,毛坯,有电梯,中楼层(共11层)2009年建板楼,汽博中心,19,8125,
保利高尔夫豪园,4室2厅,165.46平米,西,精装,有电梯,高楼层(共32层)2010年建平房,汽博中心,16,10154,
绿地翠谷四期勃朗廷,3室2厅,141.88平米,西北,其他,有电梯,低楼层(共24层)2010年建塔楼,汽博中心,13,9516,
鲁能星城圆上,4室2厅,133平米,东,精装,有电梯,中楼层(共32层)2012年建板塔结合,龙头寺,17,13158,
保利高尔夫豪园,4室2厅,157.84平米,西南,精装,有电梯,中楼层(共23层)2010年建板楼,汽博中心,16,10137,
逸翠庄园二期,联排别墅,4室2厅,200.39平米,东南,毛坯,3层2012年建,汽博中心,18,9232,
保利高尔夫公馆,4室2厅,191.71平米,东北,毛坯,有电梯,中楼层(共18层)2009年建板楼,汽博中心,15,7981,
龙湖江与城熙溪地,2室2厅,79.58平米,东南,毛坯,有电梯,低楼层(共33层)2012年建板楼,大竹林,97,12189,
春城斓山,4室2厅,105平米,东南,精装,有电梯,低楼层(共23层)2009年建板楼,人和,10,9715,
保利高尔夫豪园,4室2厅,168.53平米,西南,其他,有电梯,高楼层(共11层)2010年建平房,汽博中心,19,11274,
奥林匹克花园红城,4室2厅,122平米,西南,精装,有电梯,高楼层(共33层)2009年建塔楼,汽博中心,11,9181,
恒大华府,3室2厅,233.77平米,南,毛坯,有电梯,低楼层(共11层)2010年建板楼,人和,26,11123,
逸翠庄园二期,联排别墅,4室2厅,200.55平米,南,毛坯,3层2012年建,汽博中心,18,9225,
融科金湖湾,3室2厅,127.56平米,西北,毛坯,有电梯,中楼层(共33层)2014年建塔楼,鸳鸯,12,10113,
鲁能星城星城汇,3室2厅,134.12平米,北,精装,有电梯,高楼层(共33层)2014年建板塔结合,龙头寺,18,13869,
协信星都会,3室2厅,83.49平米,南,精装,有电梯,高楼层(共33层)2014年建塔楼,照母山,10,12697,
逸翠庄园二期,联排别墅,5室2厅,200.5平米,北,其他,3层2012年建,汽博中心,17,8479,
黄山大道东,1室1厅,45平米,南,精装,有电梯,高楼层(共32层)2010年建塔楼,人和,45,10000,
保利樱花岛,独栋别墅,5室3厅,546.7平米,东,毛坯,3层,汽博中心,15,27438,
